Id,Nombre Establecimiento,Id Sector Económico,Descripción del Sector Económico,Latitud,Longitud,Área Geográfica
"2282670","ACABADOS VAME","434211","Comercio al por mayor de cemento, tabique y grava","19.49058806","-99.04775629","Nezahualcóyotl, Nezahualcóyotl"
"8924599","ARVALLE","434221","Comercio al por mayor de materiales metálicos para la construcción y la manufactura","19.48842153","-99.05508633","Nezahualcóyotl, Nezahualcóyotl"
"2034501","BODEGA","434311","Comercio al por mayor de desechos metálicos","19.48832076","-99.05556059","Nezahualcóyotl, Nezahualcóyotl"
"7764602","CARPINTERIA ENCINA","434224","Comercio al por mayor de madera para la construcción y la industria","19.49260268","-99.06051176","Nezahualcóyotl, Nezahualcóyotl"
"2084183","DEPOSITO DENTAL FENIX","435313","Comercio al por mayor de mobiliario, equipo e instrumental médico y de laboratorio","19.48531016","-99.04761385","Nezahualcóyotl, Nezahualcóyotl"
"8394728","EL CHINITO","435312","Comercio al por mayor de artículos y accesorios para diseño y pintura artística","19.48788435","-99.04755248","Nezahualcóyotl, Nezahualcóyotl"
"7765296","IMPRENTA Y TAZAS","435312","Comercio al por mayor de artículos y accesorios para diseño y pintura artística","19.48800608","-99.05337238","Nezahualcóyotl, Nezahualcóyotl"
"9130846","MATERIAL ELECTRICO SAVINO","434225","Comercio al por mayor de equipo y material eléctrico","19.48733837","-99.04581907","Nezahualcóyotl, Nezahualcóyotl"
"9100452","MATERIAL ELECTRICO SAVINO","434225","Comercio al por mayor de equipo y material eléctrico","19.48740065","-99.04579111","Nezahualcóyotl, Nezahualcóyotl"
"7764724","MATERIALES DE CONSTRUCCION LEO","434211","Comercio al por mayor de cemento, tabique y grava","19.48507246","-99.04610594","Nezahualcóyotl, Nezahualcóyotl"
"2044440","MATERIALES GONZALEZ","434211","Comercio al por mayor de cemento, tabique y grava","19.49336491","-99.05426669","Nezahualcóyotl, Nezahualcóyotl"
"7764889","MATERIALES INDUSTRIALES MICHAEL","434311","Comercio al por mayor de desechos metálicos","19.48770055","-99.05957047","Nezahualcóyotl, Nezahualcóyotl"
"2018983","MATERIALES PARA CONSTRUCCION","434211","Comercio al por mayor de cemento, tabique y grava","19.48950290","-99.05719326","Nezahualcóyotl, Nezahualcóyotl"
"8875936","MATERIALES PARA CONSTRUCCION SIN NOMBRE","434211","Comercio al por mayor de cemento, tabique y grava","19.49031829","-99.06701788","Nezahualcóyotl, Nezahualcóyotl"
"2048806","MISCELANEA CENTAURO","431110","Comercio al por mayor de abarrotes","19.49098220","-99.04759754","Nezahualcóyotl, Nezahualcóyotl"
"6700715","NANOGO","434311","Comercio al por mayor de desechos metálicos","19.48736276","-99.05554525","Nezahualcóyotl, Nezahualcóyotl"
"6266916","PASTELERIA IDEAL","431191","Comercio al por mayor de pan y pasteles","19.48771269","-99.04763432","Nezahualcóyotl, Nezahualcóyotl"
"8897513","PRODUCTOS DE LIMPIEZASIN NOMBRE","435419","Comercio al por mayor de otra maquinaria y equipo de uso general","19.49014171","-99.05301202","Nezahualcóyotl, Nezahualcóyotl"
"8925266","RECINAS Y RECUBRIMIENTOS ROD","434226","Comercio al por mayor de pintura","19.48759792","-99.04078233","Nezahualcóyotl, Nezahualcóyotl"
"7764716","REPARACION Y VENTA DE PIEZAS PARA REFRIGERADORES","435319","Comercio al por mayor de maquinaria y equipo para otros servicios y para actividades comerciales","19.49273646","-99.05454923","Nezahualcóyotl, Nezahualcóyotl"
"2038828","SERIMAGIC","435312","Comercio al por mayor de artículos y accesorios para diseño y pintura artística","19.48599903","-99.05024350","Nezahualcóyotl, Nezahualcóyotl"
"6846803","TIENDA ARAGÓN","435419","Comercio al por mayor de otra maquinaria y equipo de uso general","19.48639282","-99.04820588","Nezahualcóyotl, Nezahualcóyotl"
"7764823","3R PRODUCTOS DE LIMPIEZA","467115","Comercio al por menor de artículos para la limpieza","19.49187171","-99.05692657","Nezahualcóyotl, Nezahualcóyotl"
"6347975","7566 MEGA NEZAHUALCOYOTL AVENIDA CENTRAL","466112","Comercio al por menor de electrodomésticos menores y aparatos de línea blanca","19.48709231","-99.04790298","Nezahualcóyotl, Nezahualcóyotl"
"2056975","ABARROTERA Y FARMACIA MARISCALA","464112","Farmacias con minisúper","19.48505741","-99.04442552","Nezahualcóyotl, Nezahualcóyotl"
"2054075","ABARROTES 208","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48793348","-99.04555183","Nezahualcóyotl, Nezahualcóyotl"
"2019982","ABARROTES ADDERLY","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48748780","-99.05848773","Nezahualcóyotl, Nezahualcóyotl"
"8896762","ABARROTES ANITA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49138153","-99.05594671","Nezahualcóyotl, Nezahualcóyotl"
"2114779","ABARROTES BARDAGI","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49480790","-99.06304877","Nezahualcóyotl, Nezahualcóyotl"
"2013439","ABARROTES BENCHO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49466117","-99.05960050","Nezahualcóyotl, Nezahualcóyotl"
"2282669","ABARROTES BUCANA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48918189","-99.04534195","Nezahualcóyotl, Nezahualcóyotl"
"2120058","ABARROTES CALIFORNIA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49485642","-99.06168661","Nezahualcóyotl, Nezahualcóyotl"
"2282478","ABARROTES CORAL","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48943969","-99.05705361","Nezahualcóyotl, Nezahualcóyotl"
"2282661","ABARROTES D MARY","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48949477","-99.04819226","Nezahualcóyotl, Nezahualcóyotl"
"7764613","ABARROTES DANY","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48817097","-99.05067819","Nezahualcóyotl, Nezahualcóyotl"
"2197008","ABARROTES DRES","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49281785","-99.05823482","Nezahualcóyotl, Nezahualcóyotl"
"2017396","ABARROTES EL PORTON","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49107375","-99.06117681","Nezahualcóyotl, Nezahualcóyotl"
"2047785","ABARROTES EL RETORNO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49217647","-99.05198672","Nezahualcóyotl, Nezahualcóyotl"
"2015488","ABARROTES EL SURTIDOR","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49257114","-99.05904040","Nezahualcóyotl, Nezahualcóyotl"
"2056547","ABARROTES HISPANIA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48610745","-99.04413882","Nezahualcóyotl, Nezahualcóyotl"
"7764423","ABARROTES JIMENEZ","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49769559","-99.06278739","Nezahualcóyotl, Nezahualcóyotl"
"2125578","ABARROTES LA BODEGUITA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48865464","-99.06289591","Nezahualcóyotl, Nezahualcóyotl"
"2042063","ABARROTES LA ESQUINA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48918002","-99.04864528","Nezahualcóyotl, Nezahualcóyotl"
"2039266","ABARROTES LA FLOR DE GUERRERO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48698817","-99.05084606","Nezahualcóyotl, Nezahualcóyotl"
"8896705","ABARROTES LA LUNA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49137969","-99.05594190","Nezahualcóyotl, Nezahualcóyotl"
"2114936","ABARROTES LA VICTORIA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49644678","-99.06092829","Nezahualcóyotl, Nezahualcóyotl"
"8489632","ABARROTES LALO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48446465","-99.04100770","Nezahualcóyotl, Nezahualcóyotl"
"2085739","ABARROTES LAS ISABLES","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48442478","-99.04584411","Nezahualcóyotl, Nezahualcóyotl"
"2044324","ABARROTES LEON","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49315370","-99.05436164","Nezahualcóyotl, Nezahualcóyotl"
"2039966","ABARROTES LOS CHINOS","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48641431","-99.04633869","Nezahualcóyotl, Nezahualcóyotl"
"7764957","ABARROTES LOS LEON","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49212011","-99.05104111","Nezahualcóyotl, Nezahualcóyotl"
"7764548","ABARROTES LULU","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48795351","-99.04554284","Nezahualcóyotl, Nezahualcóyotl"
"2282781","ABARROTES MARITZA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48584355","-99.04257882","Nezahualcóyotl, Nezahualcóyotl"
"2016381","ABARROTES MARTINEZ","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49223194","-99.05809085","Nezahualcóyotl, Nezahualcóyotl"
"9103619","ABARROTES MI ABUE","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48770888","-99.04381000","Nezahualcóyotl, Nezahualcóyotl"
"2043531","ABARROTES NANCY","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49129977","-99.05411286","Nezahualcóyotl, Nezahualcóyotl"
"1965305","ABARROTES PAPILLON","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48735310","-99.04081507","Nezahualcóyotl, Nezahualcóyotl"
"7764674","ABARROTES PASO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48733383","-99.04397593","Nezahualcóyotl, Nezahualcóyotl"
"7764661","ABARROTES PROGRESO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49060228","-99.06730630","Nezahualcóyotl, Nezahualcóyotl"
"2282638","ABARROTES RAYITO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48908731","-99.04515610","Nezahualcóyotl, Nezahualcóyotl"
"2282779","ABARROTES SAN JUAN","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48668349","-99.04324423","Nezahualcóyotl, Nezahualcóyotl"
"2282759","ABARROTES SARAHI","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48750090","-99.04264885","Nezahualcóyotl, Nezahualcóyotl"
"2249619","ABARROTES VALLE","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49181855","-99.06677177","Nezahualcóyotl, Nezahualcóyotl"
"7765302","ABARROTES VALLE MORO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49123286","-99.04810579","Nezahualcóyotl, Nezahualcóyotl"
"2282647","ABARROTES VINOS LA VINATA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48825054","-99.04551622","Nezahualcóyotl, Nezahualcóyotl"
"7764455","ABARROTES VINOS Y LICORES ALEX","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48503958","-99.04590619","Nezahualcóyotl, Nezahualcóyotl"
"2129560","ABARROTES VINOS Y LICORES ERIKA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49364786","-99.06167099","Nezahualcóyotl, Nezahualcóyotl"
"2026042","ABARROTES Y SEMILLAS SIN NOMBRE","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49159262","-99.05649915","Nezahualcóyotl, Nezahualcóyotl"
"2043783","ABARROTES YAYITA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49136943","-99.05473013","Nezahualcóyotl, Nezahualcóyotl"
"8868183","ABARROTES YUKON","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48745101","-99.05163519","Nezahualcóyotl, Nezahualcóyotl"
"9131424","ACABADOS RECUBRIMIENTOS Y DECORATIVOS CERAMICOS","467112","Comercio al por menor de pisos y recubrimientos cerámicos","19.48648118","-99.04816761","Nezahualcóyotl, Nezahualcóyotl"
"2041518","ACABADOS VAME","467111","Comercio al por menor en ferreterías y tlapalerías","19.49027078","-99.04787801","Nezahualcóyotl, Nezahualcóyotl"
"9078383","ACCESORIOS PARA CELULARES","466212","Comercio al por menor de teléfonos y otros aparatos de comunicación","19.48819247","-99.04543555","Nezahualcóyotl, Nezahualcóyotl"
"2053856","ACUARIO","465911","Comercio al por menor de mascotas","19.48803035","-99.04550833","Nezahualcóyotl, Nezahualcóyotl"
"8105064","ACUMULADORERS SAN JUAN","468211","Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones","19.48507724","-99.04613500","Nezahualcóyotl, Nezahualcóyotl"
"2282563","AGUA BIOPURA","461213","Comercio al por menor de bebidas no alcohólicas y hielo","19.49239241","-99.05716532","Nezahualcóyotl, Nezahualcóyotl"
"8875944","AGUAS Y LICUADOS SIN NOMBRE","461213","Comercio al por menor de bebidas no alcohólicas y hielo","19.48838195","-99.05411936","Nezahualcóyotl, Nezahualcóyotl"
"2057834","AL POLLO","461122","Comercio al por menor de carne de aves","19.48640144","-99.04374767","Nezahualcóyotl, Nezahualcóyotl"
"8897926","ALAS DORADAS","466319","Comercio al por menor de otros artículos para la decoración de interiores","19.48799982","-99.04552204","Nezahualcóyotl, Nezahualcóyotl"
"2282773","ALFOMBRAS REY","467112","Comercio al por menor de pisos y recubrimientos cerámicos","19.48621483","-99.05142025","Nezahualcóyotl, Nezahualcóyotl"
"2025881","ALIMENTO PARA AVES EL CANARIN","465911","Comercio al por menor de mascotas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2023722","ALUART","467114","Comercio al por menor de vidrios y espejos","19.48997455","-99.05802485","Nezahualcóyotl, Nezahualcóyotl"
"2016027","ALUMINIO Y CRISTALES DAVID","467114","Comercio al por menor de vidrios y espejos","19.49186055","-99.05801153","Nezahualcóyotl, Nezahualcóyotl"
"2026438","ARTICULOS DE PIEL THANY","463216","Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2117056","ARTICULOS DE PLOMERIA JUAREZ","467111","Comercio al por menor en ferreterías y tlapalerías","19.49766874","-99.06272543","Nezahualcóyotl, Nezahualcóyotl"
"2116667","ARTICULOS PARA EL HOGAR","467115","Comercio al por menor de artículos para la limpieza","19.49768342","-99.06275929","Nezahualcóyotl, Nezahualcóyotl"
"2282517","ARTICULOS PARA REGALOS SIN NOMBRE","465912","Comercio al por menor de regalos","19.49113885","-99.05672737","Nezahualcóyotl, Nezahualcóyotl"
"2019552","ARTICULOS RELIGIOSOS","465913","Comercio al por menor de artículos religiosos","19.48843942","-99.05658008","Nezahualcóyotl, Nezahualcóyotl"
"2126160","AUTO PARTES RLD","468211","Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones","19.49152988","-99.06690186","Nezahualcóyotl, Nezahualcóyotl"
"2046080","AUTO PARTES SERVICIO AUTOMOTRIZ MILLAN VALLE DE ARAGON","468211","Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones","19.49349076","-99.05421011","Nezahualcóyotl, Nezahualcóyotl"
"2040375","AZULEMEX","467112","Comercio al por menor de pisos y recubrimientos cerámicos","19.48600866","-99.04837225","Nezahualcóyotl, Nezahualcóyotl"
"8331534","AZULEMEX NEZAHUALCOYOTL","467112","Comercio al por menor de pisos y recubrimientos cerámicos","19.48675179","-99.04805044","Nezahualcóyotl, Nezahualcóyotl"
"8104830","BAZAR NIKY","466410","Comercio al por menor de artículos usados","19.48780739","-99.05291991","Nezahualcóyotl, Nezahualcóyotl"
"2036800","BAZAR ROJAS","466410","Comercio al por menor de artículos usados","19.48810663","-99.05362948","Nezahualcóyotl, Nezahualcóyotl"
"8896756","BLANCOS CHUY","463112","Comercio al por menor de blancos","19.49138153","-99.05594671","Nezahualcóyotl, Nezahualcóyotl"
"2014092","BLANCOS Y NOVEDADES MARIMAR","463212","Comercio al por menor de ropa de bebé","19.49234294","-99.05811510","Nezahualcóyotl, Nezahualcóyotl"
"2029601","BLANQUITA","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2027999","BODEGA   VERDULERIA   SIN   NOMBRE","461130","Comercio al por menor de frutas y verduras frescas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"8897515","BODEGA CHILES SECCOS","461140","Comercio al por menor de semillas y granos alimenticios, especias y chiles secos","19.49137969","-99.05594190","Nezahualcóyotl, Nezahualcóyotl"
"2036767","BODEGA DE BAZAR SIN NOMBRE","466410","Comercio al por menor de artículos usados","19.48681094","-99.05476602","Nezahualcóyotl, Nezahualcóyotl"
"2034198","BODEGA DE FIERRO Y MUEBLES USADO","466410","Comercio al por menor de artículos usados","19.48810047","-99.05522549","Nezahualcóyotl, Nezahualcóyotl"
"2034440","BODEGA DEL BAZAR","466410","Comercio al por menor de artículos usados","19.48714656","-99.05606655","Nezahualcóyotl, Nezahualcóyotl"
"6347445","BODEGA VALLE DE ARAGON 3777","462111","Comercio al por menor en supermercados","19.49007422","-99.05488714","Nezahualcóyotl, Nezahualcóyotl"
"2029708","BONETERIA CHELA","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"7764598","BONETERIA LULU","463113","Comercio al por menor de artículos de mercería y bonetería","19.49264468","-99.05911375","Nezahualcóyotl, Nezahualcóyotl"
"2029339","BONETERIA PALOMA","463213","Comercio al por menor de lencería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2029632","BONETERIA SIN NOMBRE","463212","Comercio al por menor de ropa de bebé","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2029367","BONETERIA Y ROPA DIANLI","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49156161","-99.05641802","Nezahualcóyotl, Nezahualcóyotl"
"2282451","BONETERIA Y ROPA EN GENERAL SIN NOMBRE","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"7765287","BONZAI AZAMAR","466312","Comercio al por menor de plantas y flores naturales","19.49456764","-99.05964251","Nezahualcóyotl, Nezahualcóyotl"
"2282462","BOTANAS DIEGO","461190","Comercio al por menor de otros alimentos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2282375","BOUTIQUE CRISTI","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49162226","-99.06216470","Nezahualcóyotl, Nezahualcóyotl"
"7764951","BOUTIQUE DE GABY","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.48940298","-99.05696197","Nezahualcóyotl, Nezahualcóyotl"
"2054107","BOUTIQUE DE IRENE","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.48831985","-99.04537835","Nezahualcóyotl, Nezahualcóyotl"
"7764658","BOUTIQUE ELY","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49219447","-99.06381738","Nezahualcóyotl, Nezahualcóyotl"
"2041073","BOUTIQUE ESOTEERICA CONSUELO","465919","Comercio al por menor de otros artículos de uso personal","19.48553937","-99.04733310","Nezahualcóyotl, Nezahualcóyotl"
"2126417","BOUTIQUE FASHION MODA","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49008271","-99.06752817","Nezahualcóyotl, Nezahualcóyotl"
"8896713","BOUTIQUE KAME","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49137969","-99.05594190","Nezahualcóyotl, Nezahualcóyotl"
"2121486","BOUTIQUE SHARON","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49293231","-99.06046015","Nezahualcóyotl, Nezahualcóyotl"
"7764665","CALENTADORES SOLARES BICENTENARIO","467111","Comercio al por menor en ferreterías y tlapalerías","19.48724243","-99.04783798","Nezahualcóyotl, Nezahualcóyotl"
"8042428","CARNE AHORRO","461121","Comercio al por menor de carnes rojas","19.49207028","-99.05770443","Nezahualcóyotl, Nezahualcóyotl"
"2282399","CARNES SELECTAS DE CERDO","461121","Comercio al por menor de carnes rojas","19.49124785","-99.06020429","Nezahualcóyotl, Nezahualcóyotl"
"2284071","CARNICERIA","461121","Comercio al por menor de carnes rojas","19.49768701","-99.06276756","Nezahualcóyotl, Nezahualcóyotl"
"2028154","CARNICERIA ARACELI","461121","Comercio al por menor de carnes rojas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2028183","CARNICERIA ARTURO","461121","Comercio al por menor de carnes rojas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2027021","CARNICERIA EDUARDOS","461121","Comercio al por menor de carnes rojas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"8896712","CARNICERIA JORGE","461121","Comercio al por menor de carnes rojas","19.49137969","-99.05594190","Nezahualcóyotl, Nezahualcóyotl"
"2055402","CARNICERIA LA GUADALUPANA","461121","Comercio al por menor de carnes rojas","19.48839039","-99.04534668","Nezahualcóyotl, Nezahualcóyotl"
"7764553","CARNICERIA LA GUADALUPANA AUXILIAR","461121","Comercio al por menor de carnes rojas","19.48795351","-99.04554284","Nezahualcóyotl, Nezahualcóyotl"
"2054583","CARNICERIA LA MEJOR","461121","Comercio al por menor de carnes rojas","19.48829670","-99.04538876","Nezahualcóyotl, Nezahualcóyotl"
"2121074","CARNICERIA LUPITA","461121","Comercio al por menor de carnes rojas","19.49332058","-99.06085366","Nezahualcóyotl, Nezahualcóyotl"
"2026991","CARNICERIA MANOLO","461121","Comercio al por menor de carnes rojas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"7764541","CARNICERIA MARTIN","461121","Comercio al por menor de carnes rojas","19.49323589","-99.06123832","Nezahualcóyotl, Nezahualcóyotl"
"2027085","CARNICERIA SAN FRANCISCO","461121","Comercio al por menor de carnes rojas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2282360","CARNICERIA VALLA","461121","Comercio al por menor de carnes rojas","19.49137379","-99.06154274","Nezahualcóyotl, Nezahualcóyotl"
"2027309","CARNICERIA Y TOCINERIA JHONNY","461121","Comercio al por menor de carnes rojas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2024313","CASA GAMA","461160","Comercio al por menor de dulces y materias primas para repostería","19.49165884","-99.05666010","Nezahualcóyotl, Nezahualcóyotl"
"2020011","CELULARES ARGO","466212","Comercio al por menor de teléfonos y otros aparatos de comunicación","19.48750644","-99.05858871","Nezahualcóyotl, Nezahualcóyotl"
"8868279","CERAMICA CUQUITA","466319","Comercio al por menor de otros artículos para la decoración de interiores","19.48763278","-99.04578953","Nezahualcóyotl, Nezahualcóyotl"
"2054222","CERAMICA Y MANUALIDADES","466319","Comercio al por menor de otros artículos para la decoración de interiores","19.48821352","-99.04542609","Nezahualcóyotl, Nezahualcóyotl"
"8897505","CERVEFLASH MISCELANEA","461212","Comercio al por menor de cerveza","19.48732780","-99.05527986","Nezahualcóyotl, Nezahualcóyotl"
"2040470","CEVIMEX DISTRIBUDORA DE VIDRIO","467114","Comercio al por menor de vidrios y espejos","19.48684479","-99.04801016","Nezahualcóyotl, Nezahualcóyotl"
"2040196","CEVIMEX DISTRIBUIDORA","467114","Comercio al por menor de vidrios y espejos","19.48701658","-99.04758471","Nezahualcóyotl, Nezahualcóyotl"
"2040531","CEVIMEX DISTRIBUIDORA DE VIDRIO","467114","Comercio al por menor de vidrios y espejos","19.48691448","-99.04798000","Nezahualcóyotl, Nezahualcóyotl"
"2053539","CHILES LONGINEZ","461140","Comercio al por menor de semillas y granos alimenticios, especias y chiles secos","19.48843459","-99.04532683","Nezahualcóyotl, Nezahualcóyotl"
"8104761","CHILITO MAYA","461140","Comercio al por menor de semillas y granos alimenticios, especias y chiles secos","19.49343419","-99.06112987","Nezahualcóyotl, Nezahualcóyotl"
"8897996","COCINAS INTEGRALES VELEZZA","466111","Comercio al por menor de muebles para el hogar","19.48760820","-99.04732225","Nezahualcóyotl, Nezahualcóyotl"
"7764766","COLOR CON ESTILO","465111","Comercio al por menor de artículos de perfumería y cosméticos","19.49160343","-99.05628464","Nezahualcóyotl, Nezahualcóyotl"
"8925265","COMERCIO AL POR MENOR DE LIBROS","465312","Comercio al por menor de libros","19.49175482","-99.06288690","Nezahualcóyotl, Nezahualcóyotl"
"2056790","COMEX","467113","Comercio al por menor de pintura","19.48492509","-99.04350572","Nezahualcóyotl, Nezahualcóyotl"
"6350004","COMEX SUC. 109 VALLE DE  ARAGON","467113","Comercio al por menor de pintura","19.48932812","-99.06785041","Nezahualcóyotl, Nezahualcóyotl"
"6321269","COMEX VALLE DE SANTIAGO 112","467113","Comercio al por menor de pintura","19.49365394","-99.05413674","Nezahualcóyotl, Nezahualcóyotl"
"2014861","COMPRO ORO","465112","Comercio al por menor de artículos de joyería y relojes","19.49282528","-99.05959515","Nezahualcóyotl, Nezahualcóyotl"
"8489566","COOL GAMES","465212","Comercio al por menor de juguetes","19.49137826","-99.05593817","Nezahualcóyotl, Nezahualcóyotl"
"7764657","CORPORATIVO ESTRADA","466212","Comercio al por menor de teléfonos y otros aparatos de comunicación","19.49171837","-99.06262592","Nezahualcóyotl, Nezahualcóyotl"
"2055732","CREMERIA 104","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.48831460","-99.04538071","Nezahualcóyotl, Nezahualcóyotl"
"2054525","CREMERIA BETITO","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.48838514","-99.04534903","Nezahualcóyotl, Nezahualcóyotl"
"2027503","CREMERIA EL CAMPEON","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2115899","CREMERIA EL GUERO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49768559","-99.06276428","Nezahualcóyotl, Nezahualcóyotl"
"2024653","CREMERIA LA VACA LOLA","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.49121041","-99.05680920","Nezahualcóyotl, Nezahualcóyotl"
"2045199","CREMERIA NAVARRO","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.49137981","-99.05568127","Nezahualcóyotl, Nezahualcóyotl"
"7764605","CREMERIA ROSY","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.48785593","-99.04569082","Nezahualcóyotl, Nezahualcóyotl"
"2028675","CREMERIA SIN NOMBRE","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2115521","CREMERIA Y ABARROTES 3 HERMANOS","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.49768451","-99.06276179","Nezahualcóyotl, Nezahualcóyotl"
"2048471","CREMERIA Y ABARROTES CRISTIAN","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49042169","-99.04820628","Nezahualcóyotl, Nezahualcóyotl"
"2015652","CREMERIA Y ABARROTES LA VINACHA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49243217","-99.05858237","Nezahualcóyotl, Nezahualcóyotl"
