Id,Nombre Establecimiento,Id Sector Económico,Descripción del Sector Económico,Latitud,Longitud,Área Geográfica
1001719,OPTICA PRISMA DE MEXICO,464121,Comercio al por menor de lentes,19.43811849,-99.13720601,"Cuauhtémoc, Cuauhtémoc"
887686,OPTICA PUNTO FOCAL,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
8904473,OPTICA RETANA,464121,Comercio al por menor de lentes,19.43498165,-99.13706619,"Cuauhtémoc, Cuauhtémoc"
892879,OPTICA ROSHER,464121,Comercio al por menor de lentes,19.42755338,-99.14370554,"Cuauhtémoc, Cuauhtémoc"
998796,OPTICA SAN MARTIN,464121,Comercio al por menor de lentes,19.43495148,-99.13702297,"Cuauhtémoc, Cuauhtémoc"
887672,OPTICA SANTA LUCIA,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
8625676,OPTICA SARAH VISION,464121,Comercio al por menor de lentes,19.43555808,-99.13752987,"Cuauhtémoc, Cuauhtémoc"
887710,OPTICA SARSUN,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
1000961,OPTICA SATURNO,464121,Comercio al por menor de lentes,19.435606,-99.13710618,"Cuauhtémoc, Cuauhtémoc"
887551,OPTICA SUR,464121,Comercio al por menor de lentes,19.43459108,-99.14012311,"Cuauhtémoc, Cuauhtémoc"
996859,OPTICA THOT,464121,Comercio al por menor de lentes,19.43371242,-99.13794179,"Cuauhtémoc, Cuauhtémoc"
8859368,OPTICA TREEN VISUAL,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
1000813,OPTICA VEGA,464121,Comercio al por menor de lentes,19.43563685,-99.13733249,"Cuauhtémoc, Cuauhtémoc"
989748,OPTICA VISION,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
9079819,OPTICA VISION SALAS,464121,Comercio al por menor de lentes,19.43266965,-99.13521255,"Cuauhtémoc, Cuauhtémoc"
887831,OPTICA VISUAL,464121,Comercio al por menor de lentes,19.43371242,-99.13794179,"Cuauhtémoc, Cuauhtémoc"
887687,OPTICA VISUALENS,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
1023983,OPTICA VISUALICA,464121,Comercio al por menor de lentes,19.43222373,-99.13527902,"Cuauhtémoc, Cuauhtémoc"
887741,OPTICA WITZ,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
989285,OPTICA Y DISTRIBUIDORA MENDIETA,464121,Comercio al por menor de lentes,19.433587,-99.13773049,"Cuauhtémoc, Cuauhtémoc"
887848,OPTICA Y LABORATORIO ADN,464121,Comercio al por menor de lentes,19.43559196,-99.13778779,"Cuauhtémoc, Cuauhtémoc"
7756461,OPTICA YESHUA,464121,Comercio al por menor de lentes,19.43555808,-99.13752987,"Cuauhtémoc, Cuauhtémoc"
1000931,OPTICAS CORTES,464121,Comercio al por menor de lentes,19.435606,-99.13710618,"Cuauhtémoc, Cuauhtémoc"
6304620,OPTICAS DEVLYN SUCURSAL 010,464121,Comercio al por menor de lentes,19.4333994,-99.13569421,"Cuauhtémoc, Cuauhtémoc"
6304910,OPTICAS KAUFFMAN   SUC 2   PLAZA,464121,Comercio al por menor de lentes,19.43332388,-99.13521555,"Cuauhtémoc, Cuauhtémoc"
6317502,OPTICAS KAUFFMAN 2 PLAZA,464121,Comercio al por menor de lentes,19.43353308,-99.13734468,"Cuauhtémoc, Cuauhtémoc"
6304448,OPTICAS KAUFFMAN 3 PROFESA,464121,Comercio al por menor de lentes,19.43344543,-99.13669312,"Cuauhtémoc, Cuauhtémoc"
6305152,OPTICAS KAUFFMAN 8 PALMA,464121,Comercio al por menor de lentes,19.43322598,-99.13522118,"Cuauhtémoc, Cuauhtémoc"
6305602,OPTICAS KAUFFMAN 9 MOTOLINIA,464121,Comercio al por menor de lentes,19.43352568,-99.13729168,"Cuauhtémoc, Cuauhtémoc"
998790,OPTICAS LEON,464121,Comercio al por menor de lentes,19.43495148,-99.13702297,"Cuauhtémoc, Cuauhtémoc"
6304622,OPTICAS LUX 1021 LUX MADERO 43,464121,Comercio al por menor de lentes,19.43347913,-99.13693113,"Cuauhtémoc, Cuauhtémoc"
6304649,OPTICAS LUX 1022 LUX TORRE LATINO,464121,Comercio al por menor de lentes,19.43392095,-99.14077734,"Cuauhtémoc, Cuauhtémoc"
6304472,OPTICAS LUX 1023 LUX MADERO 67,464121,Comercio al por menor de lentes,19.43317561,-99.13477016,"Cuauhtémoc, Cuauhtémoc"
1000753,OPTICAS MEGAN,464121,Comercio al por menor de lentes,19.43551502,-99.13643873,"Cuauhtémoc, Cuauhtémoc"
6308927,OPTICAS YORK,464121,Comercio al por menor de lentes,19.43392191,-99.13929189,"Cuauhtémoc, Cuauhtémoc"
996676,OPTICASS,464121,Comercio al por menor de lentes,19.43555808,-99.13752987,"Cuauhtémoc, Cuauhtémoc"
887730,OPTICO TORRES,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
6860717,OPTIDEPOT,464121,Comercio al por menor de lentes,19.43226246,-99.13750694,"Cuauhtémoc, Cuauhtémoc"
996835,OPTIGEL,464121,Comercio al por menor de lentes,19.43371052,-99.13792829,"Cuauhtémoc, Cuauhtémoc"
989320,OPTIIMAGEN,464121,Comercio al por menor de lentes,19.43339407,-99.13730989,"Cuauhtémoc, Cuauhtémoc"
989312,OPTIIMAGEN,464121,Comercio al por menor de lentes,19.43339407,-99.13730989,"Cuauhtémoc, Cuauhtémoc"
7756400,OPTILEX,464121,Comercio al por menor de lentes,19.43555808,-99.13752987,"Cuauhtémoc, Cuauhtémoc"
887952,OPTIMAGEN,464121,Comercio al por menor de lentes,19.43339407,-99.13730989,"Cuauhtémoc, Cuauhtémoc"
887819,OPTIMARIZ,464121,Comercio al por menor de lentes,19.43495148,-99.13702297,"Cuauhtémoc, Cuauhtémoc"
989359,OPTIMONTERO,464121,Comercio al por menor de lentes,19.433587,-99.13773049,"Cuauhtémoc, Cuauhtémoc"
7756401,OPTIVISION,464121,Comercio al por menor de lentes,19.43555808,-99.13752987,"Cuauhtémoc, Cuauhtémoc"
977192,ORIGINALES D YESMARI,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43592729,-99.12729001,"Cuauhtémoc, Cuauhtémoc"
997910,ORIGINALES MIANELY,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43223165,-99.12646352,"Cuauhtémoc, Cuauhtémoc"
1023873,ORIGINALES SHYLA SA DE CV,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.4323609,-99.13525857,"Cuauhtémoc, Cuauhtémoc"
7756708,ORION LATINO,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42898324,-99.14192018,"Cuauhtémoc, Cuauhtémoc"
1023076,ORO CLUB,465112,Comercio al por menor de artículos de joyería y relojes,19.433322,-99.13579658,"Cuauhtémoc, Cuauhtémoc"
892668,OSO CEL ACCESORIOS PARA CELULAR,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
991086,OTAKU SHOP,465212,Comercio al por menor de juguetes,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
6866851,OUTLET CENTRO HISTORICO,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43437944,-99.13495807,"Cuauhtémoc, Cuauhtémoc"
8625688,OUTLET DEPORTES,465215,Comercio al por menor de artículos y aparatos deportivos,19.43380047,-99.13724629,"Cuauhtémoc, Cuauhtémoc"
9230122,OUTLET DEPORTES,465215,Comercio al por menor de artículos y aparatos deportivos,19.43553011,-99.13654943,"Cuauhtémoc, Cuauhtémoc"
8220358,OUTLET MADERO,462210,Comercio al por menor en tiendas departamentales,19.43385063,-99.13878945,"Cuauhtémoc, Cuauhtémoc"
6851961,OXXO SUC 501IL PT URUGUAY MEX,462112,Comercio al por menor en minisupers,19.43028024,-99.14097835,"Cuauhtémoc, Cuauhtémoc"
6846099,OXXO SUC 505QH CARRANZA MEX,462112,Comercio al por menor en minisupers,19.43170619,-99.13913287,"Cuauhtémoc, Cuauhtémoc"
6851967,OXXO SUC 507ML PT EJE CENTRAL MEX,462112,Comercio al por menor en minisupers,19.43155437,-99.14114535,"Cuauhtémoc, Cuauhtémoc"
6316904,OXXO SUC 50YWD REP DEL SALVADOR MEX,462112,Comercio al por menor en minisupers,19.4293968,-99.13469909,"Cuauhtémoc, Cuauhtémoc"
8529703,P P,463215,Comercio al por menor de bisutería y accesorios de vestir,19.43319105,-99.12822524,"Cuauhtémoc, Cuauhtémoc"
976214,P Y F INTERNATION,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.4376181,-99.12488033,"Cuauhtémoc, Cuauhtémoc"
9184790,PALACE LAMINORO,463215,Comercio al por menor de bisutería y accesorios de vestir,19.43438172,-99.13509409,"Cuauhtémoc, Cuauhtémoc"
981119,PALACIO DEL TRAJE,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43611718,-99.13382247,"Cuauhtémoc, Cuauhtémoc"
8859676,PALESTINA URUGUAY,463112,Comercio al por menor de blancos,19.42991726,-99.13306999,"Cuauhtémoc, Cuauhtémoc"
1041980,PALETERIA LA MICHOACANA,461170,Comercio al por menor de paletas de hielo y helados,19.4270339,-99.14376317,"Cuauhtémoc, Cuauhtémoc"
890209,PALETERIA LA MICHOACANA,461170,Comercio al por menor de paletas de hielo y helados,19.43376128,-99.14697986,"Cuauhtémoc, Cuauhtémoc"
7757400,PAME,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43756083,-99.12434344,"Cuauhtémoc, Cuauhtémoc"
8626038,PAN SEGURA,461190,Comercio al por menor de otros alimentos,19.43217425,-99.13580027,"Cuauhtémoc, Cuauhtémoc"
9391430,PANADERIA LA TAHONA,461190,Comercio al por menor de otros alimentos,19.43905507,-99.1399586,"Cuauhtémoc, Cuauhtémoc"
7757345,PANDA,463215,Comercio al por menor de bisutería y accesorios de vestir,19.43448394,-99.12954271,"Cuauhtémoc, Cuauhtémoc"
7757446,PANTALONES DE MEZCLILLA,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43756083,-99.12434344,"Cuauhtémoc, Cuauhtémoc"
889457,PANTALONES DE MUJER,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43148251,-99.12721898,"Cuauhtémoc, Cuauhtémoc"
997933,PANTS Y LICRAS,465215,Comercio al por menor de artículos y aparatos deportivos,19.43284899,-99.12696079,"Cuauhtémoc, Cuauhtémoc"
999919,PAPELERA E INTERNET LOUANA,465311,Comercio al por menor de artículos de papelería,19.43047071,-99.12502474,"Cuauhtémoc, Cuauhtémoc"
1000481,PAPELERIA ALLI,465311,Comercio al por menor de artículos de papelería,19.42772951,-99.12738144,"Cuauhtémoc, Cuauhtémoc"
1000492,PAPELERIA BETY,465311,Comercio al por menor de artículos de papelería,19.42782739,-99.12764272,"Cuauhtémoc, Cuauhtémoc"
1000485,PAPELERIA CARBAJAL,465311,Comercio al por menor de artículos de papelería,19.42785269,-99.12699214,"Cuauhtémoc, Cuauhtémoc"
1000487,PAPELERIA DEL ARTESANO,465311,Comercio al por menor de artículos de papelería,19.42772925,-99.12734254,"Cuauhtémoc, Cuauhtémoc"
1013908,PAPELERIA DIA DISEÑO ARTE Y DIBUJO,465311,Comercio al por menor de artículos de papelería,19.42973601,-99.13708141,"Cuauhtémoc, Cuauhtémoc"
1043816,PAPELERIA EL DORADO,465311,Comercio al por menor de artículos de papelería,19.42569406,-99.13212281,"Cuauhtémoc, Cuauhtémoc"
998866,PAPELERIA EL GLOBO,465311,Comercio al por menor de artículos de papelería,19.43413974,-99.1363901,"Cuauhtémoc, Cuauhtémoc"
889697,PAPELERIA ESPERANCITA,465311,Comercio al por menor de artículos de papelería,19.42666654,-99.12871428,"Cuauhtémoc, Cuauhtémoc"
891535,PAPELERÍA ESTRELLA,465311,Comercio al por menor de artículos de papelería,19.42973601,-99.13708141,"Cuauhtémoc, Cuauhtémoc"
981756,PAPELERIA ESTRELLA,465311,Comercio al por menor de artículos de papelería,19.44058314,-99.13115183,"Cuauhtémoc, Cuauhtémoc"
1000726,PAPELERIA JHOANA,465311,Comercio al por menor de artículos de papelería,19.42671796,-99.12842436,"Cuauhtémoc, Cuauhtémoc"
1001663,PAPELERIA LA GOMA,465311,Comercio al por menor de artículos de papelería,19.43885584,-99.13565484,"Cuauhtémoc, Cuauhtémoc"
1030234,PAPELERIA LOS 7,465311,Comercio al por menor de artículos de papelería,19.43075321,-99.15092713,"Cuauhtémoc, Cuauhtémoc"
1000703,PAPELERIA LULU,465311,Comercio al por menor de artículos de papelería,19.42625425,-99.12790659,"Cuauhtémoc, Cuauhtémoc"
890133,PAPELERIA NILTZE,465311,Comercio al por menor de artículos de papelería,19.43438098,-99.1482632,"Cuauhtémoc, Cuauhtémoc"
1031155,PAPELERIA PAPE LUCAS,465311,Comercio al por menor de artículos de papelería,19.42489603,-99.13148364,"Cuauhtémoc, Cuauhtémoc"
1000480,PAPELERÍA SIN NOMBRE,465311,Comercio al por menor de artículos de papelería,19.42772767,-99.12709703,"Cuauhtémoc, Cuauhtémoc"
1000483,PAPELERIA TAURO,465311,Comercio al por menor de artículos de papelería,19.42772885,-99.12728083,"Cuauhtémoc, Cuauhtémoc"
7756522,PAPELERIA TEOCALI,465311,Comercio al por menor de artículos de papelería,19.43460984,-99.13521217,"Cuauhtémoc, Cuauhtémoc"
1013923,PAPELERIA Y MAQUETAS SINUHE,465311,Comercio al por menor de artículos de papelería,19.42973601,-99.13708141,"Cuauhtémoc, Cuauhtémoc"
1013924,PAPELERIA YOSIMAR,465311,Comercio al por menor de artículos de papelería,19.42973601,-99.13708141,"Cuauhtémoc, Cuauhtémoc"
885979,PARACRISTALERIA EL REY DEL VIDRIO,466114,"Comercio al por menor de cristalería, loza y utensilios de cocina",19.44057307,-99.13724597,"Cuauhtémoc, Cuauhtémoc"
8626032,PARAKATA,465915,Comercio al por menor en tiendas de artesanías,19.43281286,-99.13628457,"Cuauhtémoc, Cuauhtémoc"
9112670,PARANOI STORE,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
890540,PARANOIA STOR,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
6853543,PARFUMS RACHELLE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.4334009,-99.13570373,"Cuauhtémoc, Cuauhtémoc"
9221777,PARIS BONDAG ROPA DE DAMA Y LENCERIA,463213,Comercio al por menor de lencería,19.43193592,-99.14074992,"Cuauhtémoc, Cuauhtémoc"
1001649,PARIS NOVIAS,463214,"Comercio al por menor de disfraces, vestimenta regional y vestidos de novia",19.4393438,-99.13541828,"Cuauhtémoc, Cuauhtémoc"
1013568,PARK SOLUTIONS ELECTRONICS,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.43103372,-99.1408456,"Cuauhtémoc, Cuauhtémoc"
9061385,PARNASA MOVIL,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43091067,-99.14000865,"Cuauhtémoc, Cuauhtémoc"
990979,PASA CEL,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
6353919,PASTAS GOURMET,461190,Comercio al por menor de otros alimentos,19.43028,-99.14199,"Cuauhtémoc, Cuauhtémoc"
890387,PASTELERIA LA MINIATURA,461190,Comercio al por menor de otros alimentos,19.43382615,-99.14740998,"Cuauhtémoc, Cuauhtémoc"
6232514,PASTELERIA MADRID SA DE CV,461190,Comercio al por menor de otros alimentos,19.43018,-99.13489,"Cuauhtémoc, Cuauhtémoc"
1000709,PATINES TRICICLOS BICICLETAS Y ARTICULOS DE NOVEDAD,465213,Comercio al por menor de bicicletas,19.42590166,-99.12738195,"Cuauhtémoc, Cuauhtémoc"
1014060,PCMIG COMPUTADORAS,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.43026292,-99.14085638,"Cuauhtémoc, Cuauhtémoc"
6258826,PECOLLA,463310,Comercio al por menor de calzado,19.43552888,-99.1373075,"Cuauhtémoc, Cuauhtémoc"
6256960,PECOLLA  PISA 1  P1,463310,Comercio al por menor de calzado,19.43213589,-99.13549718,"Cuauhtémoc, Cuauhtémoc"
6258825,PECOLLA 16 SEP,463310,Comercio al por menor de calzado,19.43552883,-99.13730715,"Cuauhtémoc, Cuauhtémoc"
986102,PELANCHITAS,465313,Comercio al por menor de revistas y periódicos,19.43367897,-99.14744376,"Cuauhtémoc, Cuauhtémoc"
9147821,PELON CEL,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43103372,-99.1408456,"Cuauhtémoc, Cuauhtémoc"
1007912,PELUCAS KARO Y FIDEL,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43383278,-99.12978264,"Cuauhtémoc, Cuauhtémoc"
886386,PELUCHES COLOMBIA,465912,Comercio al por menor de regalos,19.43823471,-99.13127395,"Cuauhtémoc, Cuauhtémoc"
8625869,PELUCHES GRECIA,465912,Comercio al por menor de regalos,19.43791565,-99.12756242,"Cuauhtémoc, Cuauhtémoc"
990890,PELUCHES Y VARIEDADES,465912,Comercio al por menor de regalos,19.43389802,-99.14100824,"Cuauhtémoc, Cuauhtémoc"
891488,PEPE TINTAS,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.43103372,-99.1408456,"Cuauhtémoc, Cuauhtémoc"
7756745,PEPE Y SONIA,465112,Comercio al por menor de artículos de joyería y relojes,19.43488559,-99.13397394,"Cuauhtémoc, Cuauhtémoc"
9123022,PERFUMERIA,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43360147,-99.14748313,"Cuauhtémoc, Cuauhtémoc"
1043834,PERFUMERIA,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.42569406,-99.13212281,"Cuauhtémoc, Cuauhtémoc"
6259037,PERFUMERÍA DE TACUBA 13,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43571445,-99.13867607,"Cuauhtémoc, Cuauhtémoc"
1043895,PERFUMERIA DEL CARMEN,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.42569412,-99.13212335,"Cuauhtémoc, Cuauhtémoc"
981122,PERFUMERIA DONCELES,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43611374,-99.13453771,"Cuauhtémoc, Cuauhtémoc"
1040331,PERFUMERÍA FABIOLA,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.42933101,-99.14167737,"Cuauhtémoc, Cuauhtémoc"
1006623,PERFUMERIA MISHKA,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43531292,-99.13579737,"Cuauhtémoc, Cuauhtémoc"
1006627,PERFUMERIA NOVELTY,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43523308,-99.13518443,"Cuauhtémoc, Cuauhtémoc"
1004129,PERFUMERIA PACOS,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43847562,-99.13270311,"Cuauhtémoc, Cuauhtémoc"
7756173,PERFUMERIA PRICE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.44051772,-99.13115745,"Cuauhtémoc, Cuauhtémoc"
1043909,PERFUMERIA RAMIREZ,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.42569411,-99.13212323,"Cuauhtémoc, Cuauhtémoc"
965176,PERFUMERIA ROC FER,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.44051772,-99.13115745,"Cuauhtémoc, Cuauhtémoc"
886347,PERFUMES EUROPEOS,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43998039,-99.13107154,"Cuauhtémoc, Cuauhtémoc"
6305378,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43398764,-99.13982351,"Cuauhtémoc, Cuauhtémoc"
6319048,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.4334458,-99.13669574,"Cuauhtémoc, Cuauhtémoc"
6305387,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43544622,-99.13671379,"Cuauhtémoc, Cuauhtémoc"
6318332,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43542986,-99.13589334,"Cuauhtémoc, Cuauhtémoc"
6305385,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43433703,-99.13809669,"Cuauhtémoc, Cuauhtémoc"
6305375,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43227641,-99.13761829,"Cuauhtémoc, Cuauhtémoc"
6305390,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43220419,-99.13704223,"Cuauhtémoc, Cuauhtémoc"
6305371,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43232965,-99.13708347,"Cuauhtémoc, Cuauhtémoc"
6317436,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43262702,-99.14039102,"Cuauhtémoc, Cuauhtémoc"
6316880,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43294029,-99.14165976,"Cuauhtémoc, Cuauhtémoc"
6319234,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43220206,-99.13601997,"Cuauhtémoc, Cuauhtémoc"
6319693,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.42969243,-99.13676622,"Cuauhtémoc, Cuauhtémoc"
6319233,PERFUMES Y ESENCIAS FRAICHE,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43567889,-99.13842797,"Cuauhtémoc, Cuauhtémoc"
981114,PERIODICOS SIN NOMBRE,465313,Comercio al por menor de revistas y periódicos,19.43624151,-99.13474322,"Cuauhtémoc, Cuauhtémoc"
1013753,PETROSACORP,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.430322,-99.14127233,"Cuauhtémoc, Cuauhtémoc"
8625904,PHONE FIX,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43329089,-99.14088403,"Cuauhtémoc, Cuauhtémoc"
7756814,PHONSTAR ACCESORIOS PARA CELULAR,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42852368,-99.14180952,"Cuauhtémoc, Cuauhtémoc"
990891,PHY REXIA GAMES,465212,Comercio al por menor de juguetes,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
8625905,PICHANCHAS COMICS,465212,Comercio al por menor de juguetes,19.43329089,-99.14088403,"Cuauhtémoc, Cuauhtémoc"
7757340,PICNIC LOVE,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43846469,-99.12375704,"Cuauhtémoc, Cuauhtémoc"
1013596,PICTURE COLOR,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.43050759,-99.14128387,"Cuauhtémoc, Cuauhtémoc"
1023145,PIDA,463215,Comercio al por menor de bisutería y accesorios de vestir,19.43263912,-99.13531354,"Cuauhtémoc, Cuauhtémoc"
888086,PIEDRAS FINAS,465112,Comercio al por menor de artículos de joyería y relojes,19.433322,-99.13579658,"Cuauhtémoc, Cuauhtémoc"
9061464,PIERCIN ARCOIRIS,463215,Comercio al por menor de bisutería y accesorios de vestir,19.43768369,-99.13141761,"Cuauhtémoc, Cuauhtémoc"
6320764,PINEDA COVALIN,463215,Comercio al por menor de bisutería y accesorios de vestir,19.43281877,-99.13628357,"Cuauhtémoc, Cuauhtémoc"
888738,PINK ACCESORIOS,463215,Comercio al por menor de bisutería y accesorios de vestir,19.43450072,-99.12967546,"Cuauhtémoc, Cuauhtémoc"
7756876,PITA AACCESORIOS PARA CDELULAR,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
977220,PITBULL & MARGO,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43593875,-99.12737536,"Cuauhtémoc, Cuauhtémoc"
991019,PIXEMANIA,465212,Comercio al por menor de juguetes,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
1018384,PLAMI,466319,Comercio al por menor de otros artículos para la decoración de interiores,19.42890652,-99.13181063,"Cuauhtémoc, Cuauhtémoc"
888025,PLAN B,463310,Comercio al por menor de calzado,19.43240859,-99.13778358,"Cuauhtémoc, Cuauhtémoc"
9211319,PLAN B,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
1023982,PLARETIA TAURO,465112,Comercio al por menor de artículos de joyería y relojes,19.43271303,-99.13421955,"Cuauhtémoc, Cuauhtémoc"
9190237,PLASTICOS DANNY,466114,"Comercio al por menor de cristalería, loza y utensilios de cocina",19.43428054,-99.12782028,"Cuauhtémoc, Cuauhtémoc"
8765069,PLASTICOS EL PUMA,465914,Comercio al por menor de artículos desechables,19.42913524,-99.1261084,"Cuauhtémoc, Cuauhtémoc"
1044586,PLASTICOS TERCER MILENIO,466114,"Comercio al por menor de cristalería, loza y utensilios de cocina",19.42483431,-99.12804838,"Cuauhtémoc, Cuauhtémoc"
969576,PLATERIA,465112,Comercio al por menor de artículos de joyería y relojes,19.43768369,-99.13141761,"Cuauhtémoc, Cuauhtémoc"
1006713,PLATERIA BERE,465112,Comercio al por menor de artículos de joyería y relojes,19.43451589,-99.13508133,"Cuauhtémoc, Cuauhtémoc"
888445,PLATERIA CAPRICORNIO,465112,Comercio al por menor de artículos de joyería y relojes,19.43275188,-99.13520029,"Cuauhtémoc, Cuauhtémoc"
888218,PLATERIA DARELL,465112,Comercio al por menor de artículos de joyería y relojes,19.43473014,-99.1350574,"Cuauhtémoc, Cuauhtémoc"
888085,PLATERÍA KAREN,465112,Comercio al por menor de artículos de joyería y relojes,19.433322,-99.13579658,"Cuauhtémoc, Cuauhtémoc"
7756864,PLATERIA KARY,465112,Comercio al por menor de artículos de joyería y relojes,19.43330577,-99.13568571,"Cuauhtémoc, Cuauhtémoc"
9211003,PLATERIA MARY,465112,Comercio al por menor de artículos de joyería y relojes,19.4376642,-99.13142014,"Cuauhtémoc, Cuauhtémoc"
1022978,PLATERÍA MENDOZA,465112,Comercio al por menor de artículos de joyería y relojes,19.43328843,-99.13556735,"Cuauhtémoc, Cuauhtémoc"
1023050,PLATERIA PAREDES,465112,Comercio al por menor de artículos de joyería y relojes,19.433322,-99.13579658,"Cuauhtémoc, Cuauhtémoc"
1022986,PLATEROS UNIDOS INSPIRACION EN DISEÑO PLATA .925,465112,Comercio al por menor de artículos de joyería y relojes,19.43328843,-99.13556735,"Cuauhtémoc, Cuauhtémoc"
890507,PLAYERAS,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43389802,-99.14100824,"Cuauhtémoc, Cuauhtémoc"
9139698,PLAYERAS ANIME,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43389802,-99.14100824,"Cuauhtémoc, Cuauhtémoc"
890508,PLAYERAS DE ANIME,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43389802,-99.14100824,"Cuauhtémoc, Cuauhtémoc"
